record_id,source_organization,source_dataset,source_url,source_record_id,source_type,is_synthetic,date,site,industry_domain,report_type,activity,narrative_text,hazard,unsafe_act,unsafe_condition,barrier,barrier_status,potential_consequence,actual_outcome,sif_potential,sif_reason,life_saving_rule,injury_severity_actual,age,sex,naics_code,ingestion_date,schema_version,is_duplicate_group_id,is_empty_or_malformed,has_possible_pii
sif_guard_seed__OIL-01124,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01124,synthetic,True,2026-04-15,Site C - Kumchai,oil_and_gas,UC,Maintenance,Isolation point signage near the hydraulic line was partially obscured by dust; cleaned during routine round. No further action required.,None identified,UNKNOWN,UNKNOWN,Isolation certificate,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00428,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00428,synthetic,True,2025-01-03,Site B - Moran,oil_and_gas,UC,Maintenance,A rigger bypassed the LOTO tag and re-energized the compressor unit while another crew was still working on it.,Unexpected energy release,UNKNOWN,UNKNOWN,Isolation verification,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00591,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00591,synthetic,True,2025-04-28,Site A - Duliajan,oil_and_gas,Near Miss,Drilling Operations,Supervisor authorization was missing but an operator commenced work on the pressurized system. The activity was halted and the area was made safe.,Missing risk assessment,UNKNOWN,UNKNOWN,Supervisory authorization,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Work Authorisation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00608,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00608,synthetic,True,2025-05-07,Site D - Jorajan,oil_and_gas,UC,Housekeeping,Signboard directing to the emergency assembly point was slightly bent; straightened by a new joinee. Logged for routine follow-up.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00340,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00340,real_ihm_stefanini,False,2017-02-26,Real-Local_01,oil_and_gas,Incident,Mining,"In moments when the staff of the IMPROMEC company was heading towards the 447 pique to support shotcrete casting jobs; One of the electricians does not identify a lane and water in the road, so his right leg enters the gutter of 0.8 m depth causing the injury. The service of the litorina was paralyzed for the entrance of this personnel.",Fall,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Working at Height,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00601,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00601,synthetic,True,2025-05-02,Site E - Barekuri Pipeline,oil_and_gas,UC,Transportation,Minor housekeeping issue: warning cones slightly misplaced near a low-traffic walkway.,None identified,UNKNOWN,UNKNOWN,Suspended load control,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Line of Fire,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15461,False,False
sif_guard_seed__OIL-00941,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00941,synthetic,True,2025-12-18,Site E - Barekuri Pipeline,oil_and_gas,UC,Production Operations,Minor housekeeping issue: warning cones slightly misplaced near a low-traffic walkway.,None identified,UNKNOWN,UNKNOWN,Positioning awareness,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Line of Fire,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15461,False,False
sif_guard_seed__OIL-01162,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01162,synthetic,True,2026-05-15,Site D - Jorajan,oil_and_gas,UA,Transportation,Minor housekeeping issue: warning cones slightly misplaced near a low-traffic walkway.,None identified,UNKNOWN,UNKNOWN,Positioning awareness,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Line of Fire,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15461,False,False
sif_guard_seed__OIL-01290,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01290,synthetic,True,2026-08-13,Site D - Jorajan,oil_and_gas,UC,Production Operations,Minor housekeeping issue: warning cones slightly misplaced near a low-traffic walkway.,None identified,UNKNOWN,UNKNOWN,Barricading/exclusion zone,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Line of Fire,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15461,False,False
sif_guard_seed__OIL-01058,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01058,synthetic,True,2026-03-10,Site C - Kumchai,oil_and_gas,UC,Maintenance,"During pipeline maintenance, the line was not completely isolated before valve removal by a third-party worker. Fortunately no one was in the immediate vicinity at the time.",Unexpected energy release,UNKNOWN,UNKNOWN,Isolation verification,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00723,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00723,synthetic,True,2025-07-19,Site A - Duliajan,oil_and_gas,UC,Maintenance,A rigger observed a torn notice board sheet near the muster point; replaced during rounds.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01257,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01257,synthetic,True,2026-07-19,Site D - Jorajan,oil_and_gas,UC,Maintenance,No fire extinguisher was available at the hot work location where an operator was cutting pipe.,Fire,UNKNOWN,UNKNOWN,Fire extinguishing equipment on site,Missing,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Hot Work,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01248,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01248,synthetic,True,2026-07-10,Site E - Barekuri Pipeline,oil_and_gas,UC,Production Operations,Isolation point signage near the main isolation valve was partially obscured by dust; cleaned during routine round. No further action required.,None identified,UNKNOWN,UNKNOWN,Zero-energy check,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00205,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00205,real_ihm_stefanini,False,2016-09-02,Real-Local_03,oil_and_gas,Incident,Mining,"At level 4150 (+80) Unicon plant the collaborator was doing shuttering work in the concrete water sedimentation basin, at the moment of nailing a wood as it supplies on another 4 x 4 inch strip, he feels that the metallic hammer loosen the wooden handle and to fix it, he grabs the hammer by the head and hits the handle vertically on a wood, generating the injury. At the time of the accident the employee did not use his safety gloves.",Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01295,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01295,synthetic,True,2026-08-14,Site D - Jorajan,oil_and_gas,UC,Maintenance,A rigger suggested better labeling for stationery cupboards in the office.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00151,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00151,real_ihm_stefanini,False,2016-06-16,Real-Local_10,oil_and_gas,Incident,Others,"The Safety and Technical moved to the field for inspection activity, on the way to the field, paused together with the other two teams in order to know the drainage points to be checked, the Safety at getting out of the vehicle, was struck by a sting of a weed in his neck, quickly returned to the vehicle and made radio communication with the other two teams which distanced themselves from the place. The clerk was wearing leggings and glasses. There was no allergic reaction.",Bees,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00513,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00513,synthetic,True,2025-03-13,Site C - Kumchai,oil_and_gas,Near Miss,Lifting Operations,Lift plan paperwork was completed but filed a day late; no impact on the lift itself. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,Rigging inspection,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Safe Mechanical Lifting,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15449,False,False
sif_guard_seed__OIL-00874,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00874,synthetic,True,2025-11-02,Site D - Jorajan,oil_and_gas,UA,Drilling Operations,Lift plan paperwork was completed but filed a day late; no impact on the lift itself. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,Lift plan,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Safe Mechanical Lifting,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15449,False,False
sif_guard_seed__OIL-00447,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00447,synthetic,True,2025-01-11,Site E - Barekuri Pipeline,oil_and_gas,UC,Production Operations,A new joinee observed a torn notice board sheet near the muster point; replaced during rounds.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01110,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01110,synthetic,True,2026-04-10,Site C - Kumchai,oil_and_gas,UA,Drilling Operations,Permit to work had a minor clerical omission in the time field; corrected before work start. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,Risk assessment / JSA,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Work Authorisation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15474,False,False
sif_guard_seed__OIL-01177,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01177,synthetic,True,2026-05-27,Site B - Moran,oil_and_gas,UA,Maintenance,Permit to work had a minor clerical omission in the time field; corrected before work start. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,Permit to Work (PTW),Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Work Authorisation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15474,False,False
sif_guard_seed__OIL-00083,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00083,real_ihm_stefanini,False,2016-04-04,Real-Local_09,oil_and_gas,Incident,Metals,"When it opens the suction valve of the 420-BO-01 acid pump, the cable of the same pump comes loose by pressing the 5th finger of the employee's left hand against the tubing, causing a fracture in the distal phalanx. Photos",Manual Tools,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00133,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00133,real_ihm_stefanini,False,2016-06-01,Real-Local_05,oil_and_gas,Incident,Metals,The clerk was peeling and pulling a sheet came another one that struck in his 5th chirodactile of the left hand tearing his PVC sleeve caused a cut.,Cut,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01199,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01199,synthetic,True,2026-06-12,Site C - Kumchai,oil_and_gas,Near Miss,Hot Work,Hot work was started by a third-party worker without gas testing the surrounding area for flammable vapors. Work was stopped immediately once observed.,Explosion,UNKNOWN,UNKNOWN,Fire extinguishing equipment on site,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Hot Work,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00401,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00401,real_ihm_stefanini,False,2017-06-04,Real-Local_05,oil_and_gas,Incident,Metals,Employee reports that when trying to unlock a cathodic sheet with the digger the same did not realize that the blade was pressed so that the cable projected and hit his face.,Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00947,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00947,synthetic,True,2025-12-20,Site E - Barekuri Pipeline,oil_and_gas,UA,Maintenance,A contract technician observed a torn notice board sheet near the muster point; replaced during rounds. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00598,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00598,synthetic,True,2025-05-01,Site B - Moran,oil_and_gas,Near Miss,Electrical Work,Isolation point signage near the wellhead valve assembly was partially obscured by dust; cleaned during routine round. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,Isolation certificate,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01020,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01020,synthetic,True,2026-02-17,Site C - Kumchai,oil_and_gas,Near Miss,Production Operations,A contract technician started maintenance work without an approved permit to work in place. This was flagged as a high-priority observation.,Unauthorized/uncontrolled work start,UNKNOWN,UNKNOWN,Risk assessment / JSA,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Work Authorisation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01042,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01042,synthetic,True,2026-03-02,Site A - Duliajan,oil_and_gas,UC,Housekeeping,A rigger was found not wearing safety glasses while filing paperwork in the site office. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00517,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00517,synthetic,True,2025-03-16,Site D - Jorajan,oil_and_gas,UC,Maintenance,Risk assessment was not completed before a field engineer began work on the compressor unit. No injury occurred.,Unauthorized/uncontrolled work start,UNKNOWN,UNKNOWN,Permit to Work (PTW),Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Work Authorisation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00903,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00903,synthetic,True,2025-11-20,Site D - Jorajan,oil_and_gas,UA,Production Operations,A rigger observed mild clutter of files near the printer station; tidied up.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00149,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00149,real_ihm_stefanini,False,2016-06-16,Real-Local_10,oil_and_gas,Incident,Others,"The Geologo and the auxiliary Elismar traveled to evaluate geological points following the GPS near some drainage. Following the state highway that gives access to the Aripuanã area, they stopped and got out of the vehicle to see the point identified in the GPS, Renato, when distancing himself about seven meters from the vehicle following the road, was surprised by four bites of thorns on his face and neck. Quickly he hurried back to the vehicle, moving away from the place. The clerk was wearing a girdle and goggles, he still was not wearing gloves, as he would not enter the forest area. There was no allergic reaction.",Bees,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00618,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00618,synthetic,True,2025-05-14,Site D - Jorajan,oil_and_gas,UC,Housekeeping,Fire extinguisher signage in the corridor was found slightly faded; repainting scheduled.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15407,False,False
sif_guard_seed__OIL-00683,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00683,synthetic,True,2025-06-22,Site B - Moran,oil_and_gas,UC,Maintenance,Fire extinguisher signage in the corridor was found slightly faded; repainting scheduled.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15407,False,False
sif_guard_seed__OIL-01027,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01027,synthetic,True,2026-02-22,Site D - Jorajan,oil_and_gas,UC,Housekeeping,Fire extinguisher signage in the corridor was found slightly faded; repainting scheduled.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15407,False,False
sif_guard_seed__OIL-01165,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01165,synthetic,True,2026-05-16,Site D - Jorajan,oil_and_gas,UA,Housekeeping,Fire extinguisher signage in the corridor was found slightly faded; repainting scheduled.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15407,False,False
sif_guard_seed__OIL-01235,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01235,synthetic,True,2026-07-02,Site A - Duliajan,oil_and_gas,UC,Maintenance,Fire extinguisher signage in the corridor was found slightly faded; repainting scheduled.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15407,False,False
sif_guard_seed__OIL-00247,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00247,real_ihm_stefanini,False,2016-10-29,Real-Local_03,oil_and_gas,Incident,Mining,"In the Alimak chimney of level 2440, the alimakero driller and his assistant are positioned in the main cage with guard heads and proceed to perform the rock untie at the top of the chimney, it is at this time that the teacher perceives a spark of rock in the top and communicates to the assistant so that this prevented, when falling the rock of 1.0x0.80x0.20 m on the guard heads is fragmented and one of the fragments fall on the chain and rebound rubs the operator's right hand generating the described injury.",Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
