report_id,date,site,activity,report_type,report_text,sif_potential,life_saving_rule,hazard,barrier,barrier_status,risk_level,source
OIL-01242,2026-07-05,Site B - Moran,Hot Work,UC,Fire watch bucket was found half full of sand instead of full; topped up as per checklist. Corrected on the spot.,No,Hot Work,None identified,Hot work permit,Adequate / Minor Gap,LOW,synthetic
OIL-01243,2026-07-06,Site A - Duliajan,Scaffolding,Near Miss,A maintenance crew member noted a minor gap in toe-board on a low-height platform; corrected same day. Addressed before the shift ended.,No,Working at Height,None identified,Guardrails,Adequate / Minor Gap,LOW,synthetic
OIL-01244,2026-07-06,Site B - Moran,Maintenance,UA,A new joinee entered a pit for cable work without checking for oxygen deficiency; gas detector was not carried. Work was stopped immediately once observed.,Yes,Confined Space,Toxic atmosphere,Confined space entry permit,Bypassed,HIGH,synthetic
OIL-01245,2026-07-07,Site D - Jorajan,Maintenance,UA,Minor housekeeping: cables in the office area were not properly bundled. Logged for routine follow-up.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01246,2026-07-09,Site C - Kumchai,Hot Work,UC,Hot work permit was signed but the copy at the site was slightly torn; replaced with new copy. Addressed before the shift ended.,No,Hot Work,None identified,Hot work permit,Adequate / Minor Gap,LOW,synthetic
OIL-01247,2026-07-10,Site A - Duliajan,Housekeeping,UC,A field engineer was found not wearing safety glasses while filing paperwork in the site office. Addressed before the shift ended.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01248,2026-07-10,Site E - Barekuri Pipeline,Production Operations,UC,Isolation point signage near the main isolation valve was partially obscured by dust; cleaned during routine round. No further action required.,No,Energy Isolation,None identified,Zero-energy check,Adequate / Minor Gap,LOW,synthetic
OIL-01249,2026-07-12,Site C - Kumchai,Excavation,UA,A dropped tool fell from height and narrowly missed a field engineer working below on the hydraulic line area.,Yes,Line of Fire,Suspended load,Suspended load control,Missing,MEDIUM,synthetic
OIL-01250,2026-07-14,Site E - Barekuri Pipeline,Production Operations,UC,A shift technician was found not wearing safety glasses while filing paperwork in the site office. Addressed before the shift ended.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01251,2026-07-14,Site A - Duliajan,Maintenance,UA,A rigger noted a squeaky door hinge in the changing room; lubricated same day.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01252,2026-07-14,Site E - Barekuri Pipeline,Excavation,UA,Barricade tape near the work area was found loose; retightened without incident.,No,Line of Fire,None identified,Barricading/exclusion zone,Adequate / Minor Gap,LOW,synthetic
OIL-01253,2026-07-14,Site D - Jorajan,Drilling Operations,UA,Supervisor authorization was missing but an operator commenced work on the pressurized system. Corrective action was raised on the spot.,Yes,Work Authorisation,Unauthorized/uncontrolled work start,Supervisory authorization,Failed,HIGH,synthetic
OIL-01254,2026-07-15,Site A - Duliajan,Lifting Operations,Near Miss,Rigging sling was found frayed but a rigger continued the lift without inspection. Corrective action was raised on the spot.,Yes,Safe Mechanical Lifting,Rigging failure,Lift plan,Missing,HIGH,synthetic
OIL-01255,2026-07-19,Site A - Duliajan,Vehicle Movement,UA,Vehicle inspection checklist had a minor missing signature; corrected before dispatch. Addressed before the shift ended.,No,Driving,None identified,Fatigue management,Adequate / Minor Gap,LOW,synthetic
OIL-01256,2026-07-19,Site E - Barekuri Pipeline,Production Operations,UC,A shift technician reported a flickering light in the break room; maintenance ticket raised. Corrected on the spot.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01257,2026-07-19,Site D - Jorajan,Maintenance,UC,No fire extinguisher was available at the hot work location where an operator was cutting pipe.,Yes,Hot Work,Fire,Fire extinguishing equipment on site,Missing,HIGH,synthetic
OIL-01258,2026-07-20,Site E - Barekuri Pipeline,Housekeeping,UA,A new joinee suggested better labeling for stationery cupboards in the office.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01259,2026-07-21,Site C - Kumchai,Production Operations,UA,Signboard directing to the emergency assembly point was slightly bent; straightened by a rigger. No further action required.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01260,2026-07-21,Site D - Jorajan,Maintenance,UC,A new joinee reported that the office AC filter needed cleaning.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01261,2026-07-21,Site C - Kumchai,Lifting Operations,Near Miss,No competent banksman was present while a new joinee directed a crane lift. This was flagged as a high-priority observation.,Yes,Safe Mechanical Lifting,Crane instability,Load chart compliance,Failed,HIGH,synthetic
OIL-01262,2026-07-22,Site A - Duliajan,Maintenance,Near Miss,"Confined space permit paperwork had a minor date entry error, corrected before entry.",No,Confined Space,None identified,Rescue plan/standby,Adequate / Minor Gap,LOW,synthetic
OIL-01263,2026-07-22,Site C - Kumchai,Hot Work,Near Miss,Hot work was started by a new joinee without gas testing the surrounding area for flammable vapors. Work was stopped immediately once observed.,Yes,Hot Work,Fire,Fire watch,Bypassed,MEDIUM,synthetic
OIL-01264,2026-07-23,Site A - Duliajan,Maintenance,Near Miss,Gas testing equipment battery indicator was low but was replaced before any entry occurred. Noted during the daily safety walk.,No,Confined Space,None identified,Continuous atmosphere monitoring,Adequate / Minor Gap,LOW,synthetic
OIL-01265,2026-07-24,Site D - Jorajan,Housekeeping,Near Miss,Minor housekeeping issue observed near office area; walkway was cluttered with empty boxes. Noted during the daily safety walk.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01266,2026-07-25,Site A - Duliajan,Maintenance,UC,"A third-party worker began repair work on the gas compressor skid without confirming zero-energy state, panel was later found live.",Yes,Energy Isolation,Unexpected energy release,Isolation verification,Failed,HIGH,synthetic
OIL-01267,2026-07-25,Site E - Barekuri Pipeline,Transportation,UC,Tyre pressure was marginally low on a parked vehicle; corrected during routine check. Addressed before the shift ended.,No,Driving,None identified,Speed compliance,Adequate / Minor Gap,LOW,synthetic
OIL-01268,2026-07-25,Site A - Duliajan,Maintenance,UC,Fire watch bucket was found half full of sand instead of full; topped up as per checklist.,No,Hot Work,None identified,Fire extinguishing equipment on site,Adequate / Minor Gap,LOW,synthetic
OIL-01269,2026-07-25,Site A - Duliajan,Maintenance,UA,A first-aid box in the admin building was found to be missing a few bandages; restocked. Addressed before the shift ended.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01270,2026-07-25,Site D - Jorajan,Drilling Operations,UC,Crane outriggers were not fully extended before a rigger began the lift. No injury occurred.,Yes,Safe Mechanical Lifting,Load drop,Load chart compliance,Failed,HIGH,synthetic
OIL-01271,2026-07-27,Site A - Duliajan,Housekeeping,UA,A contract technician found the water cooler in the rest area was not working; complaint logged.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01272,2026-07-27,Site B - Moran,Maintenance,UA,A new joinee reported that the office AC filter needed cleaning. Noted during the daily safety walk.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01273,2026-07-28,Site C - Kumchai,Electrical Work,Near Miss,Isolation point signage near the compressor unit was partially obscured by dust; cleaned during routine round. No further action required.,No,Energy Isolation,None identified,Lockout/Tagout (LOTO),Adequate / Minor Gap,LOW,synthetic
OIL-01274,2026-07-30,Site B - Moran,Housekeeping,UC,Stationery shelf in the site office was found disorganized during a routine walk-through. Corrected on the spot.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01275,2026-07-30,Site C - Kumchai,Working at Height,UC,A shift technician noted a minor gap in toe-board on a low-height platform; corrected same day. Logged for routine follow-up.,No,Working at Height,None identified,Scaffold inspection tag,Adequate / Minor Gap,LOW,synthetic
OIL-01276,2026-07-31,Site E - Barekuri Pipeline,Housekeeping,UA,A shift technician observed a torn notice board sheet near the muster point; replaced during rounds.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01277,2026-07-31,Site C - Kumchai,Lifting Operations,Near Miss,"During crane operation, an operator walked under the boom while the load was still suspended. The activity was halted and the area was made safe.",Yes,Line of Fire,Pressure release,Barricading/exclusion zone,Missing,MEDIUM,synthetic
OIL-01278,2026-08-01,Site A - Duliajan,Scaffolding,Near Miss,A rigger was working at height on scaffolding without a harness properly anchored. No injury occurred.,Yes,Working at Height,Fall from height,Guardrails,Failed,HIGH,synthetic
OIL-01279,2026-08-02,Site E - Barekuri Pipeline,Production Operations,UA,Stationery shelf in the site office was found disorganized during a routine walk-through. Noted during the daily safety walk.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01280,2026-08-02,Site B - Moran,Production Operations,UC,A loose floor tile was noticed by a shift technician in the administrative block corridor. Corrected on the spot.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01281,2026-08-03,Site E - Barekuri Pipeline,Confined Space Entry,UC,"Confined space permit paperwork had a minor date entry error, corrected before entry. No further action required.",No,Confined Space,None identified,Confined space entry permit,Adequate / Minor Gap,LOW,synthetic
OIL-01282,2026-08-03,Site C - Kumchai,Production Operations,UC,Noise from a printer in the office was reported as mildly disruptive. No further action required.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01283,2026-08-04,Site D - Jorajan,Production Operations,Near Miss,Barricade tape near the work area was found loose; retightened without incident. Corrected on the spot.,No,Line of Fire,None identified,Suspended load control,Adequate / Minor Gap,LOW,synthetic
OIL-01284,2026-08-05,Site C - Kumchai,Production Operations,UC,Interlock test was carried out as per schedule with no deviation found. Addressed before the shift ended.,No,Bypassing Safety Controls,None identified,Alarm system,Adequate / Minor Gap,LOW,synthetic
OIL-01285,2026-08-06,Site E - Barekuri Pipeline,Production Operations,UA,Minor housekeeping: cables in the office area were not properly bundled.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-01286,2026-08-06,Site C - Kumchai,Production Operations,UC,A new joinee bypassed the LOTO tag and re-energized the compressor unit while another crew was still working on it. The activity was halted and the area was made safe.,Yes,Energy Isolation,Electrical shock,Isolation certificate,Bypassed,MEDIUM,synthetic
OIL-01287,2026-08-08,Site D - Jorajan,Excavation,UC,Minor housekeeping issue: warning cones slightly misplaced near a low-traffic walkway. Noted during the daily safety walk.,No,Line of Fire,None identified,Positioning awareness,Adequate / Minor Gap,LOW,synthetic
OIL-01288,2026-08-09,Site B - Moran,Maintenance,UC,A third-party worker carried out grinding work without a valid hot work permit near the transformer bay. Corrective action was raised on the spot.,Yes,Hot Work,Fire,Fire extinguishing equipment on site,Failed,HIGH,synthetic
OIL-01289,2026-08-09,Site D - Jorajan,Production Operations,UA,A new joinee observed faded exclusion-zone markings near the pump P-204; reported for repainting. No further action required.,No,Line of Fire,None identified,Suspended load control,Adequate / Minor Gap,LOW,synthetic
OIL-01290,2026-08-13,Site D - Jorajan,Production Operations,UC,Minor housekeeping issue: warning cones slightly misplaced near a low-traffic walkway.,No,Line of Fire,None identified,Barricading/exclusion zone,Adequate / Minor Gap,LOW,synthetic
OIL-01291,2026-08-13,Site C - Kumchai,Working at Height,UC,An operator climbed the wellhead valve assembly structure without using fall protection equipment. Fortunately no one was in the immediate vicinity at the time.,Yes,Working at Height,Dropped object,Fall protection/harness,Failed,HIGH,synthetic
OIL-01292,2026-08-14,Site E - Barekuri Pipeline,Production Operations,Near Miss,Stationery shelf in the site office was found disorganized during a routine walk-through.,No,None,None identified,N/A,N/A,LOW,synthetic
